"MS.Zoning","Lot.Area","Street","Alley","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Mas.Vnr.Type","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Cars","Garage.Area","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.QC","Fence","Misc.Feature","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition","SalePrice"
"RL",11764,"Pave","NP","IR1","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,7,2007,"Gable","CompShg","VinylSd","BrkFace","Gd","TA","PConc","Gd",1152,"GasA","Ex","Y","SBrkr",0,0,2,1,4,1,"Gd",9,"Typ",1,"Gd","Attchd",3,671,"Y",132,57,0,0,0,"NP","NP","NP",0,4,2010,"WD ","Normal",290000
"RL",16770,"Pave","NP","IR2","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1998,"Gable","CompShg","VinylSd","BrkFace","Gd","TA","PConc","Gd",1195,"GasA","Gd","Y","SBrkr",0,0,2,1,4,1,"TA",7,"Typ",0,"NP","Attchd",2,486,"Y",0,81,0,0,0,"NP","NP","NP",0,6,2010,"WD ","Normal",221000
"RL",14720,"Pave","NP","IR1","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","1.5Fin",8,5,1996,"Hip","CompShg","VinylSd","BrkFace","Gd","TA","PConc","Gd",2033,"GasA","Ex","Y","SBrkr",1,0,2,1,4,1,"Gd",9,"Typ",1,"Ex","Attchd",3,666,"Y",283,86,0,0,0,"NP","NP","NP",0,3,2010,"WD ","Normal",410000
"RL",8987,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2006,"Gable","CompShg","VinylSd","BrkFace","Gd","TA","PConc","Gd",1595,"GasA","Ex","Y","SBrkr",0,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",3,880,"Y",144,0,0,0,0,"NP","NP","NP",0,5,2010,"WD ","Normal",221500
"FV",9215,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2010,"Hip","CompShg","VinylSd","None","Gd","TA","PConc","Gd",1218,"GasA","Ex","Y","SBrkr",0,0,2,0,2,1,"Gd",4,"Typ",0,"NP","Attchd",2,676,"Y",0,136,0,0,0,"NP","NP","NP",0,4,2010,"New","Partial",204500
"FV",8640,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2009,"Gable","CompShg","VinylSd","None","TA","TA","PConc","Gd",756,"GasA","Ex","Y","SBrkr",0,0,2,1,3,1,"Gd",7,"Typ",0,"NP","Attchd",2,614,"Y",169,45,0,0,0,"NP","NP","NP",0,6,2010,"Con","Normal",215200
"FV",9000,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2008,"Gable","CompShg","VinylSd","Stone","Gd","TA","PConc","Gd",1566,"GasA","Ex","Y","SBrkr",1,0,2,0,3,1,"Gd",7,"Typ",0,"NP","Attchd",2,750,"Y",144,168,0,0,0,"NP","NP","NP",0,4,2010,"WD ","Normal",262500
"FV",12552,"Pave","NP","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2005,"Gable","CompShg","VinylSd","None","Gd","TA","PConc","Gd",991,"GasA","Ex","Y","SBrkr",0,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2,678,"Y",0,136,0,0,0,"NP","GdWo","NP",0,5,2010,"WD ","Normal",254900
"FV",10440,"Pave","NP","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","1Fam","1Story",6,5,2005,"Gable","CompShg","VinylSd","None","Gd","TA","PConc","Ex",1468,"GasA","Ex","Y","SBrkr",1,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2,528,"Y",0,102,0,0,216,"NP","NP","NP",0,5,2010,"WD ","Normal",271500
"RL",10142,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,2004,"Gable","CompShg","VinylSd","None","Gd","TA","PConc","Gd",956,"GasA","Ex","Y","SBrkr",1,0,2,1,4,1,"Gd",8,"Typ",0,"NP","BuiltIn",2,618,"Y",0,45,0,0,0,"NP","NP","NP",0,1,2010,"WD ","Normal",233000
"RL",11920,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,2004,"Gable","CompShg","VinylSd","BrkFace","Gd","TA","PConc","Gd",831,"GasA","Ex","Y","SBrkr",0,0,2,1,3,1,"Gd",8,"Typ",0,"NP","Attchd",2,484,"Y",144,68,0,0,0,"NP","NP","NP",0,4,2010,"WD ","Normal",181000
"RL",8880,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,2002,"Gable","CompShg","VinylSd","None","Gd","TA","PConc","Gd",948,"GasA","Ex","Y","SBrkr",1,0,2,1,3,1,"Gd",8,"Typ",2,"Fa","Attchd",2,463,"Y",0,130,0,0,0,"NP","NP","NP",0,5,2010,"WD ","Normal",205000
"RL",8012,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1980,"Gable","CompShg","Plywood","None","TA","TA","CBlock","Gd",923,"GasA","TA","Y","SBrkr",0,0,2,0,2,1,"TA",5,"Typ",1,"TA","Attchd",1,264,"Y",80,0,0,0,0,"NP","NP","NP",0,5,2010,"WD ","Normal",143000
"RL",11218,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,5,1992,"Gable","CompShg","Wd Sdng","None","Gd","TA","PConc","Gd",1055,"GasA","Ex","Y","SBrkr",0,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",2,462,"Y",635,104,0,0,0,"NP","GdPrv","Shed",400,5,2010,"WD ","Normal",189000
"RL",7892,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1979,"Gable","CompShg","Plywood","None","TA","TA","CBlock","Gd",918,"GasA","TA","Y","SBrkr",0,0,2,0,2,1,"TA",5,"Typ",1,"TA","Attchd",1,264,"Y",28,0,0,0,0,"NP","NP","NP",0,4,2010,"WD ","Normal",99500
"RL",7175,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1984,"Gable","CompShg","Plywood","None","TA","TA","CBlock","Gd",744,"GasA","TA","Y","SBrkr",1,0,1,0,2,1,"TA",4,"Typ",0,"NP","Attchd",1,264,"Y",353,0,0,0,90,"NP","MnPrv","NP",0,2,2010,"WD ","Normal",125000
"RL",9453,"Pave","NP","IR1","Lvl","AllPub","CulDSac","Gtl","SawyerW","RRNe","Norm","1Fam","2Story",7,7,2003,"Gable","CompShg","HdBoard","None","Gd","TA","PConc","Gd",996,"GasA","Ex","Y","SBrkr",0,0,2,1,3,1,"Gd",7,"Typ",0,"NP","Attchd",2,457,"Y",370,70,0,238,0,"NP","NP","NP",0,2,2010,"WD ","Normal",194500
"RL",9672,"Pave","NP","Reg","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","1Story",6,5,1985,"Hip","CompShg","HdBoard","None","TA","TA","PConc","Gd",1040,"GasA","TA","Y","SBrkr",0,0,2,0,3,1,"TA",6,"Typ",0,"NP","Attchd",2,480,"Y",0,0,0,0,0,"NP","GdPrv","NP",0,5,2010,"WD ","Normal",152000
"RL",8400,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,6,1981,"Gable","CompShg","HdBoard","BrkFace","TA","TA","CBlock","Gd",650,"GasA","TA","Y","SBrkr",0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",2,476,"Y",0,50,0,0,204,"NP","MnPrv","NP",0,4,2010,"WD ","Normal",171000
"RH",9800,"Pave","NP","Reg","Lvl","AllPub","Corner","Gtl","SawyerW","Feedr","Norm","1Fam","1Story",5,5,1950,"Gable","CompShg","Wd Sdng","None","TA","Fa","BrkTil","TA",816,"GasA","TA","N","FuseA",0,0,1,0,2,1,"TA",5,"Typ",0,"NP","Detchd",1,429,"Y",121,0,80,0,0,"NP","NP","NP",0,4,2010,"WD ","Normal",67500
"RM",8930,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","RRAe","Norm","Duplex","1.5Fin",6,5,1978,"Gable","CompShg","VinylSd","None","TA","TA","Slab","NP",0,"GasA","TA","Y","SBrkr",0,0,2,0,4,2,"TA",8,"Typ",0,"NP","Attchd",2,539,"Y",0,0,0,0,0,"NP","NP","NP",0,4,2010,"WD ","Normal",112000
"RL",11782,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","SFoyer",5,7,1995,"Gable","CompShg","HdBoard","None","TA","TA","CBlock","TA",1109,"GasA","TA","Y","SBrkr",1,0,1,0,3,1,"Gd",6,"Min2",0,"NP","Detchd",2,576,"Y",192,0,0,0,0,"NP","MnPrv","Shed",400,6,2010,"WD ","Normal",148000
"RL",8450,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","RRAe","Norm","1Fam","1Story",5,8,2009,"Gable","CompShg","MetalSd","None","TA","Gd","CBlock","TA",894,"GasA","Ex","Y","SBrkr",1,0,1,0,3,1,"TA",5,"Typ",1,"Gd","Detchd",1,336,"Y",416,144,0,0,0,"NP","MnPrv","NP",0,4,2010,"WD ","Normal",138500
"RL",9819,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1967,"Gable","CompShg","MetalSd","BrkFace","TA","Gd","CBlock","TA",882,"GasA","TA","Y","SBrkr",0,0,1,0,3,1,"TA",5,"Typ",0,"NP","Detchd",1,280,"Y",0,0,0,0,0,"NP","MnPrv","NP",0,2,2010,"WD ","Normal",122000
"RL",7500,"Pave","NP","Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,5,1963,"Gable","CompShg","HdBoard","None","TA","TA","CBlock","TA",1040,"GasA","Fa","Y","SBrkr",1,0,1,1,3,1,"TA",5,"Typ",0,"NP","Attchd",1,308,"Y",0,0,220,0,0,"NP","MnPrv","NP",0,6,2010,"WD ","Normal",133000
"RL",6897,"Pave","NP","IR1","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,8,2010,"Gable","CompShg","HdBoard","None","TA","Gd","CBlock","TA",1040,"GasA","Ex","Y","SBrkr",1,0,1,1,3,1,"TA",6,"Typ",0,"NP","Detchd",1,260,"Y",0,104,0,0,0,"NP","NP","NP",0,4,2010,"WD ","Normal",127000
"RL",15410,"Pave","NP","IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","RRNe","Norm","1Fam","1Story",6,6,2002,"Hip","CompShg","Plywood","BrkCmn","TA","Gd","CBlock","TA",1208,"GasA","Ex","Y","SBrkr",1,0,2,0,3,1,"TA",7,"Typ",2,"Fa","Attchd",2,461,"Y",296,0,186,0,0,"NP","GdPrv","NP",0,4,2010,"WD ","Abnorml",169000
"RL",10186,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1992,"Gable","CompShg","HdBoard","None","Gd","TA","PConc","Gd",750,"GasA","Ex","Y","SBrkr",1,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",2,564,"Y",240,39,0,0,0,"NP","NP","NP",0,6,2010,"WD ","Normal",190000
"RL",13143,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1993,"Gable","CompShg","HdBoard","BrkFace","Gd","TA","PConc","Gd",1231,"GasA","Ex","Y","SBrkr",1,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",3,762,"Y",32,130,0,0,0,"NP","NP","NP",0,6,2010,"WD ","Normal",362500
"RL",11134,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1993,"Gable","CompShg","HdBoard","BrkFace","Gd","TA","PConc","Gd",1390,"GasA","Ex","Y","SBrkr",1,0,2,1,4,1,"Gd",7,"Typ",1,"TA","Attchd",3,713,"Y",198,30,0,0,0,"NP","NP","NP",0,6,2010,"WD ","Normal",285000
"FV",4835,"Pave","NP","IR1","Lvl","AllPub","CulDSac","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",7,5,2005,"Gable","CompShg","MetalSd","None","Gd","TA","PConc","Ex",1488,"GasA","Ex","Y","SBrkr",1,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2,506,"Y",168,50,0,0,0,"NP","NP","NP",0,3,2010,"WD ","Normal",260000
"FV",3515,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2004,"Gable","CompShg","VinylSd","None","Gd","TA","PConc","Gd",840,"GasA","Ex","Y","SBrkr",0,0,2,1,2,1,"Gd",3,"Typ",0,"NP","Attchd",2,588,"Y",0,111,0,0,0,"NP","NP","NP",0,1,2010,"WD ","Normal",190000
"FV",3215,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2004,"Gable","CompShg","MetalSd","BrkFace","Gd","TA","PConc","Gd",600,"GasA","Ex","Y","SBrkr",0,0,2,1,2,1,"Gd",4,"Typ",0,"NP","Detchd",2,480,"Y",0,172,0,0,0,"NP","NP","NP",0,4,2010,"ConLD","Normal",155000
"FV",3182,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2005,"Gable","CompShg","MetalSd","None","Gd","TA","PConc","Gd",600,"GasA","Ex","Y","SBrkr",0,0,2,1,2,1,"Gd",4,"Typ",0,"NP","Detchd",2,480,"Y",0,172,0,0,0,"NP","NP","NP",0,6,2010,"WD ","Normal",151000
"FV",2544,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",7,5,2005,"Gable","CompShg","MetalSd","None","Gd","TA","PConc","Gd",600,"GasA","Ex","Y","SBrkr",1,0,2,1,2,1,"Gd",4,"Typ",0,"NP","Detchd",2,480,"Y",0,172,0,0,0,"NP","NP","NP",0,2,2010,"WD ","Normal",149500
"FV",2544,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",6,5,2005,"Gable","CompShg","VinylSd","BrkFace","Gd","TA","PConc","Gd",600,"GasA","Ex","Y","SBrkr",1,0,2,1,2,1,"Gd",4,"Typ",0,"NP","Detchd",2,480,"Y",0,166,0,0,0,"NP","NP","NP",0,5,2010,"WD ","Normal",152000
"FV",4403,"Pave","NP","IR2","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2009,"Gable","CompShg","MetalSd","Stone","Ex","TA","PConc","Ex",1470,"GasA","Ex","Y","SBrkr",1,0,2,1,2,1,"Gd",7,"Typ",1,"Gd","Attchd",2,484,"Y",0,144,0,0,0,"NP","NP","NP",0,6,2010,"New","Partial",222000
"FV",2117,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",6,5,2000,"Gable","CompShg","MetalSd","BrkFace","Gd","TA","PConc","Gd",756,"GasA","Ex","Y","SBrkr",0,0,2,1,3,1,"Gd",5,"Typ",0,"NP","Detchd",2,440,"Y",0,32,0,0,0,"NP","NP","NP",0,6,2010,"WD ","Normal",177500
"FV",2980,"Pave","NP","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,2000,"Gable","CompShg","MetalSd","BrkFace","Gd","TA","PConc","Gd",756,"GasA","Ex","Y","SBrkr",1,0,2,1,2,1,"Gd",5,"Typ",0,"NP","Detchd",2,440,"Y",0,32,0,0,0,"NP","NP","NP",0,5,2010,"WD ","Normal",177000
"FV",2572,"Pave","NP","Reg","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","Twnhs","2Story",7,5,1999,"Hip","CompShg","MetalSd","None","Gd","TA","PConc","Gd",696,"GasA","Ex","Y","SBrkr",1,0,2,1,3,1,"Gd",6,"Typ",0,"NP","Detchd",2,484,"Y",0,44,0,0,0,"NP","NP","NP",0,5,2010,"WD ","Normal",155000
"FV",2403,"Pave","NP","IR1","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2003,"Gable","CompShg","VinylSd","None","Gd","TA","PConc","Gd",530,"GasA","Ex","Y","SBrkr",0,0,2,1,2,1,"Gd",4,"Typ",0,"NP","Attchd",2,496,"Y",0,50,0,0,0,"NP","NP","NP",0,6,2010,"WD ","Normal",147110
"FV",12853,"Pave","Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2010,"Gable","CompShg","CemntBd","None","Gd","TA","PConc","Ex",1642,"GasA","Ex","Y","SBrkr",1,0,1,1,1,1,"Gd",6,"Typ",1,"Gd","Attchd",3,852,"Y",160,192,0,224,0,"NP","NP","NP",0,4,2010,"New","Partial",267916
"FV",7379,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2000,"Gable","CompShg","VinylSd","None","Gd","TA","PConc","Gd",975,"GasA","Ex","Y","SBrkr",1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",2,592,"Y",280,184,0,0,0,"NP","NP","NP",0,4,2010,"WD ","Normal",254000
"RL",4420,"Pave","NP","IR1","Lvl","AllPub","CulDSac","Gtl","Greens","Norm","Norm","TwnhsE","1Story",8,5,1980,"Gable","CompShg","Wd Sdng","None","Gd","TA","CBlock","Gd",728,"GasA","TA","Y","SBrkr",1,0,1,0,1,1,"Gd",3,"Typ",1,"TA","Detchd",2,484,"Y",133,42,0,0,0,"NP","NP","NP",0,6,2010,"WD ","Normal",155000
"RL",3880,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","Greens","Norm","Norm","Twnhs","1Story",8,6,1978,"Gable","CompShg","Wd Sdng","None","Gd","TA","CBlock","Gd",1226,"GasA","TA","Y","SBrkr",1,0,1,0,1,1,"Gd",4,"Typ",1,"TA","Attchd",2,484,"Y",223,78,0,0,0,"NP","NP","NP",0,1,2010,"WD ","Normal",206000
"RL",13517,"Pave","NP","IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","RRAe","Norm","1Fam","2Story",6,8,2005,"Gable","CompShg","HdBoard","BrkFace","Gd","TA","CBlock","TA",725,"GasA","Ex","Y","SBrkr",0,0,2,1,3,1,"Gd",6,"Typ",0,"NP","Attchd",2,475,"Y",0,44,0,0,0,"NP","NP","NP",0,3,2010,"WD ","Normal",130500
"FV",8000,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2002,"Gable","CompShg","VinylSd","None","Gd","TA","PConc","Gd",1492,"GasA","Ex","Y","SBrkr",1,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2,596,"Y",277,137,0,0,0,"NP","NP","NP",0,4,2010,"WD ","Normal",230000
"RL",10456,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,6,1967,"Hip","CompShg","HdBoard","BrkFace","TA","TA","CBlock","TA",1829,"GasA","Gd","Y","SBrkr",1,0,2,0,4,1,"TA",8,"Typ",0,"NP","Attchd",2,535,"Y",0,76,0,0,0,"NP","NP","NP",0,5,2010,"WD ","Normal",218500
"RL",10791,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,5,1993,"Gable","CompShg","MetalSd","None","TA","TA","PConc","Gd",1280,"GasA","Ex","Y","SBrkr",1,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",2,660,"Y",224,32,0,0,0,"NP","NP","NP",0,3,2010,"WD ","Normal",243500
"RL",10603,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,7,2001,"Gable","CompShg","Plywood","BrkFace","TA","TA","PConc","TA",1610,"GasA","Gd","Y","SBrkr",1,0,2,0,3,1,"Gd",6,"Typ",2,"TA","Attchd",2,480,"Y",168,68,0,0,0,"NP","NP","NP",0,2,2010,"WD ","Normal",205000
"RL",18837,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1.5Fin",6,5,1978,"Gable","CompShg","MetalSd","None","TA","TA","PConc","Gd",1224,"GasA","TA","Y","SBrkr",0,1,3,0,3,1,"TA",7,"Typ",1,"TA","Attchd",2,678,"Y",0,69,0,0,0,"NP","NP","NP",0,4,2010,"WD ","Normal",212500
"RL",10421,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,5,1988,"Gable","CompShg","HdBoard","BrkFace","TA","TA","CBlock","Gd",980,"GasA","TA","Y","SBrkr",0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",2,496,"Y",228,66,156,0,0,"NP","MnPrv","Shed",500,3,2010,"WD ","Normal",196500
"RL",9360,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,7,2006,"Hip","CompShg","Plywood","None","TA","TA","CBlock","TA",1161,"GasA","TA","Y","SBrkr",1,0,1,1,3,1,"Gd",5,"Typ",1,"TA","Attchd",2,676,"Y",0,0,0,0,0,"NP","NP","NP",0,3,2010,"WD ","Normal",197500
"RL",9600,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,6,1971,"Gable","CompShg","MetalSd","None","TA","TA","CBlock","TA",715,"GasA","TA","Y","SBrkr",0,0,1,2,4,1,"TA",7,"Typ",0,"NP","Attchd",2,441,"Y",0,78,0,0,0,"NP","GdWo","NP",0,6,2010,"WD ","Normal",171000
"RL",9600,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1966,"Hip","CompShg","VinylSd","BrkFace","TA","TA","CBlock","TA",1232,"GasA","TA","Y","SBrkr",1,0,1,1,3,1,"TA",6,"Typ",0,"NP","Attchd",2,490,"Y",0,224,0,0,0,"NP","NP","NP",0,4,2010,"WD ","Normal",142250
"RL",9790,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Feedr","Norm","1Fam","1Story",6,5,1963,"Hip","CompShg","HdBoard","BrkFace","TA","TA","CBlock","TA",1328,"GasA","TA","Y","SBrkr",1,0,1,1,3,1,"TA",6,"Typ",2,"Gd","Attchd",2,528,"Y",0,26,0,0,0,"NP","NP","NP",0,6,2010,"WD ","Normal",143000
"RL",9320,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1959,"Gable","CompShg","Plywood","None","TA","TA","CBlock","TA",950,"GasA","Fa","Y","SBrkr",1,0,1,1,3,1,"TA",6,"Typ",0,"NP","NP",0,0,"Y",352,0,0,0,0,"NP","NP","Shed",400,1,2010,"WD ","Normal",128950
"RL",9900,"Pave","NP","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1966,"Hip","CompShg","HdBoard","None","TA","TA","PConc","Gd",1209,"GasA","Gd","Y","SBrkr",1,0,1,0,3,1,"TA",6,"Typ",0,"NP","Attchd",2,504,"Y",0,0,120,0,0,"NP","NP","NP",0,4,2010,"ConLD","Normal",159000
"RL",9680,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1967,"Gable","CompShg","Wd Sdng","BrkFace","TA","TA","CBlock","TA",1510,"GasA","Ex","Y","SBrkr",1,0,2,0,3,1,"Gd",6,"Typ",0,"NP","Attchd",2,517,"Y",0,40,0,0,204,"NP","GdPrv","NP",0,4,2010,"WD ","Normal",178900
"RL",10600,"Pave","Pave","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,5,1964,"Gable","CompShg","HdBoard","None","TA","TA","CBlock","TA",533,"GasA","TA","Y","SBrkr",0,0,2,0,3,1,"TA",8,"Typ",0,"NP","Attchd",2,480,"Y",0,172,0,0,0,"NP","NP","NP",0,5,2010,"COD","Family",136300
"RL",14112,"Pave","NP","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,7,1964,"Hip","CompShg","Wd Sdng","BrkFace","TA","TA","PConc","TA",1152,"GasA","TA","Y","SBrkr",1,0,1,0,3,1,"TA",6,"Typ",1,"Gd","Attchd",2,484,"Y",227,0,0,0,0,"NP","NP","NP",0,4,2010,"WD ","Normal",180500
"RL",8800,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","SFoyer",6,7,1963,"Gable","CompShg","MetalSd","BrkFace","TA","Gd","PConc","TA",936,"GasA","Ex","Y","SBrkr",1,0,1,0,3,1,"Gd",6,"Typ",0,"NP","Attchd",2,480,"Y",120,0,0,0,0,"NP","MnPrv","NP",0,5,2010,"WD ","Abnorml",137500
"RL",13260,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,6,2001,"Hip","CompShg","HdBoard","BrkFace","TA","TA","CBlock","TA",1728,"GasA","TA","Y","SBrkr",2,0,2,0,6,2,"TA",10,"Typ",0,"NP","NP",0,0,"Y",0,0,0,0,0,"NP","NP","NP",0,1,2010,"Oth","Abnorml",84900
"RL",9717,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1996,"Hip","CompShg","MetalSd","None","TA","TA","CBlock","TA",1078,"GasA","Gd","Y","FuseA",1,0,1,0,2,1,"Gd",5,"Typ",0,"NP","Attchd",1,240,"Y",366,0,112,0,0,"NP","NP","NP",0,4,2010,"WD ","Normal",142125
"RL",9724,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",5,7,2002,"Gable","CompShg","MetalSd","BrkFace","Gd","TA","CBlock","TA",1140,"GasA","Gd","Y","SBrkr",0,0,2,0,3,1,"TA",7,"Min2",2,"Gd","Detchd",2,400,"Y",0,0,0,0,0,"NP","GdWo","NP",0,3,2010,"WD ","Normal",197600
